time,Lyman_alpha,MgII,au_factor,Lyman_alpha_corr,MgII_corr
2023-03-03,0.009314205,0.2799719,0.9825128,0.009151325,0.27507597
2023-03-04,0.009448721,0.28072983,0.9829958,0.009288053,0.27595624
2023-03-05,0.009479948,0.28108245,0.983486,0.009323397,0.27644065
2023-03-06,0.009592126,0.28192312,0.9839833,0.009438491,0.27740762
2023-03-07,0.009615745,0.2824737,0.98448795,0.009466586,0.27809197
2023-03-08,0.009699139,0.28282204,0.98499966,0.0095536485,0.27857962
2023-03-09,0.009788377,0.28326508,0.98551846,0.009646626,0.27916297
2023-03-10,0.009838764,0.2832826,0.9860439,0.009701452,0.2793291
2023-03-11,0.009600587,0.28226596,0.98657566,0.009471706,0.27847672
2023-03-12,0.009475286,0.28170347,0.9871134,0.009353182,0.27807328
2023-03-13,0.0092190355,0.2801316,0.9876566,0.009105241,0.27667382
2023-03-14,0.008978083,0.2786162,0.98820436,0.00887218,0.27532974
2023-03-15,0.008812473,0.27759436,0.98875606,0.008713386,0.2744731
2023-03-16,0.008688391,0.27686712,0.989311,0.008595521,0.2739077
2023-03-17,0.008575979,0.2761499,0.98986816,0.008489088,0.273352
2023-03-18,0.008463857,0.27570105,0.99042666,0.00838283,0.27306166
2023-03-19,0.00840065,0.27556184,0.99098593,0.008324926,0.2730779
2023-03-20,0.008546571,0.27620527,0.9915453,0.008474313,0.27387005
2023-03-21,0.008609369,0.27681103,0.9921041,0.008541391,0.27462536
2023-03-22,0.008718498,0.2773855,0.99266225,0.008654524,0.27535012
2023-03-23,0.008751048,0.277709,0.9932197,0.008691713,0.27582604
2023-03-24,0.008905267,0.2785666,0.9937764,0.008849844,0.2768329
2023-03-25,0.009032538,0.279294,0.99433273,0.008981348,0.27771118
2023-03-26,0.009060613,0.27953795,0.99488896,0.009014304,0.27810922
2023-03-27,0.009043033,0.2794341,0.9954454,0.0090018455,0.2781614
2023-03-28,0.009020426,0.27916223,0.9960025,0.008984367,0.27804628
2023-03-29,0.008950246,0.27868345,0.9965602,0.008919459,0.27772483
2023-03-30,0.008885776,0.27808857,0.9971194,0.008860179,0.2772875
2023-03-31,0.008743965,0.2770557,0.99768007,0.00872368,0.27641296
2023-04-01,0.008655326,0.2761241,0.9982425,0.008640114,0.2756388
2023-04-02,0.008709129,0.27623343,0.99880695,0.008698738,0.27590388
2023-04-03,0.008853748,0.27698177,0.9993736,0.008848202,0.27680826
2023-04-04,0.008973597,0.27763966,0.99994254,0.008973081,0.2776237
2023-04-05,0.009015732,0.27794582,1.000514,0.009020367,0.2780887
2023-04-06,0.009077765,0.27840266,1.0010879,0.009087641,0.27870554
2023-04-07,0.009036628,0.27836156,1.0016642,0.009051666,0.2788248
2023-04-08,0.00886821,0.27774438,1.0022426,0.0088880975,0.27836725
2023-04-09,0.008786478,0.27745026,1.0028229,0.008811281,0.27823347
2023-04-10,0.008707206,0.27739275,1.0034045,0.00873685,0.27833712
2023-04-11,0.00874731,0.2779937,1.0039868,0.008782185,0.27910203
2023-04-12,0.008741347,0.27832744,1.0045694,0.00878129,0.27959922
2023-04-13,0.008821031,0.27902114,1.0051513,0.00886647,0.28045845
2023-04-14,0.008909171,0.2796644,1.0057315,0.008960234,0.2812673
2023-04-15,0.009004516,0.28045782,1.0063092,0.009061326,0.28222728
2023-04-16,0.0089235185,0.2803924,1.0068837,0.008984946,0.28232256
2023-04-17,0.008883487,0.28021204,1.0074543,0.008949707,0.28230083
2023-04-18,0.0087692,0.27933532,1.0080199,0.008839528,0.28157556
2023-04-19,0.00868068,0.27853516,1.0085807,0.008755166,0.28092518
2023-04-20,0.0087308185,0.2784238,1.009136,0.008810583,0.28096744
2023-04-21,0.00874644,0.2783846,1.0096858,0.0088311555,0.28108096
2023-04-22,0.008649063,0.27793667,1.0102298,0.008737542,0.2807799
2023-04-23,0.00857362,0.2772659,1.0107685,0.008665945,0.28025165
2023-04-24,0.008525518,0.27659065,1.0113022,0.008621875,0.27971673
2023-04-25,0.008461613,0.27598733,1.0118309,0.008561722,0.2792525
2023-04-26,0.008505562,0.2762546,1.012355,0.008610648,0.2796677
2023-04-27,0.008486482,0.27636543,1.012875,0.008595745,0.27992362
2023-04-28,0.008535288,0.27653852,1.0133909,0.008649584,0.2802416
2023-04-29,0.008538365,0.27643386,1.0139031,0.008657075,0.28027716
2023-04-30,0.008480379,0.2761422,1.014412,0.008602599,0.28012198
2023-05-01,0.008509978,0.2764169,1.014918,0.008636929,0.28054047
2023-05-02,0.0085546,0.27668828,1.0154212,0.008686522,0.28095514
2023-05-03,0.0086712,0.27727637,1.015922,0.008809262,0.28169113
2023-05-04,0.008703726,0.27757925,1.0164205,0.008846646,0.28213724
2023-05-05,0.008778344,0.27802414,1.0169169,0.008926846,0.28272745
2023-05-06,0.00877768,0.27825636,1.0174112,0.00893051,0.28310114
2023-05-07,0.008756825,0.2783137,1.0179034,0.008913602,0.28329647
2023-05-08,0.008826824,0.27865902,1.018393,0.008989176,0.2837844
2023-05-09,0.009001391,0.27969262,1.0188798,0.009171335,0.28497314
2023-05-10,0.009011772,0.28019392,1.0193632,0.009186269,0.28561938
2023-05-11,0.009001217,0.28024372,1.0198421,0.00917982,0.28580436
2023-05-12,0.008940385,0.28001958,1.0203162,0.00912202,0.28570852
2023-05-13,0.008814784,0.27915254,1.0207845,0.0089979945,0.28495458
2023-05-14,0.008672309,0.27815786,1.0212461,0.008856562,0.28406763
2023-05-15,0.008440651,0.27676505,1.0217003,0.008623815,0.28277093
2023-05-16,0.008263965,0.2757991,1.0221462,0.008446981,0.281907
2023-05-17,0.008251501,0.27565873,1.0225836,0.00843785,0.2818841
2023-05-18,0.008355368,0.27653974,1.0230117,0.0085476395,0.2829034
2023-05-19,0.008512377,0.27770147,1.0234305,0.008711826,0.28420815
2023-05-20,0.008542157,0.27816704,1.0238396,0.008745798,0.2847984
2023-05-21,0.008447114,0.27788833,1.0242391,0.008651865,0.28462407
2023-05-22,0.00832211,0.27717975,1.0246291,0.008527077,0.28400645
2023-05-23,0.008350868,0.27727154,1.0250099,0.0085597215,0.28420606
2023-05-24,0.00853268,0.2782116,1.0253814,0.008749251,0.28527302
2023-05-25,0.008565853,0.27870977,1.0257443,0.008786376,0.28588498
2023-05-26,0.008452614,0.27832973,1.0260987,0.008673216,0.28559378
2023-05-27,0.008461919,0.27817026,1.0264449,0.008685693,0.28552645
2023-05-28,0.008441878,0.27780476,1.0267835,0.00866798,0.28524533
2023-05-29,0.008474984,0.2776338,1.0271146,0.008704781,0.28516173
2023-05-30,0.008515671,0.27757564,1.0274388,0.00874933,0.28519198
2023-05-31,0.008501623,0.27725688,1.0277563,0.008737597,0.28495252
2023-06-01,0.008411814,0.2765761,1.028068,0.008647917,0.284339
2023-06-02,0.008433934,0.27673495,1.0283736,0.008673236,0.2845869
2023-06-03,0.008510015,0.27728045,1.0286739,0.00875403,0.28523117
2023-06-04,0.008706203,0.27853334,1.0289688,0.008958411,0.2866021
2023-06-05,0.008795389,0.2796453,1.0292584,0.009052727,0.28782725
2023-06-06,0.009030552,0.2813197,1.0295426,0.009297337,0.28963062
2023-06-07,0.009254322,0.28280574,1.0298207,0.009530293,0.2912392
2023-06-08,0.00924402,0.28312126,1.0300926,0.009522197,0.29164112
2023-06-09,0.009173929,0.2828444,1.0303572,0.009452424,0.29143077
2023-06-10,0.00897763,0.28189272,1.030614,0.009252472,0.29052258
2023-06-11,0.008849613,0.28078994,1.0308621,0.009122731,0.2894557
2023-06-12,0.008637314,0.27928343,1.031101,0.008905943,0.2879694
2023-06-13,0.008572748,0.27849138,1.0313296,0.008841329,0.28721642
2023-06-14,0.008520893,0.27833262,1.0315477,0.008789707,0.28711337
2023-06-15,0.008424584,0.278097,1.0317545,0.0086921025,0.28692782
2023-06-16,0.008420539,0.27821162,1.0319498,0.008689573,0.2871004
2023-06-17,0.008438727,0.27863234,1.0321332,0.008709891,0.2875857
2023-06-18,0.008562806,0.279346,1.0323049,0.008839427,0.28837022
2023-06-19,0.008822053,0.28097045,1.0324645,0.009108456,0.29009202
2023-06-20,0.009073392,0.28254825,1.0326122,0.009369295,0.29176277
2023-06-21,0.009114333,0.2830262,1.0327482,0.009412812,0.2922948
2023-06-22,0.009148488,0.28323215,1.0328729,0.009449225,0.29254282
2023-06-23,0.009165161,0.28314257,1.0329863,0.009467486,0.29248238
2023-06-24,0.0091172615,0.28253174,1.0330888,0.009418941,0.29188037
2023-06-25,0.008964865,0.28115657,1.033181,0.009262327,0.29048562
2023-06-26,0.0087061515,0.27919778,1.0332632,0.008995746,0.28848478
2023-06-27,0.00847211,0.27776736,1.0333357,0.008754534,0.2870269
2023-06-28,0.008357944,0.27700636,1.0333992,0.008637093,0.28625816
2023-06-29,0.0082036555,0.27606374,1.0334542,0.008478102,0.2852992
2023-06-30,0.008150169,0.27582124,1.0335014,0.008423211,0.28506163
2023-07-01,0.008310324,0.27693102,1.033541,0.00858906,0.28621954
2023-07-02,0.008543555,0.27838922,1.0335739,0.008830395,0.28773582
2023-07-03,0.0086626485,0.2793555,1.0335999,0.008953712,0.2887418
2023-07-04,0.008695802,0.27963743,1.0336194,0.008988149,0.28903866
2023-07-05,0.008706741,0.2792606,1.0336324,0.008999569,0.2886528
2023-07-06,0.0087795425,0.27942964,1.0336386,0.009074874,0.28882927
2023-07-07,0.008729041,0.27954033,1.0336373,0.0090226615,0.28894332
2023-07-08,0.0087431045,0.27970615,1.0336281,0.009037118,0.28911215
2023-07-09,0.008850086,0.2801293,1.0336102,0.009147539,0.28954452
2023-07-10,0.008820837,0.2802992,1.0335829,0.009117067,0.28971246
2023-07-11,0.0088678785,0.28061056,1.0335459,0.009165359,0.2900239
2023-07-12,0.008698902,0.2801755,1.0334979,0.008990297,0.2895608
2023-07-13,0.0085914675,0.27930605,1.0334392,0.008878759,0.2886458
2023-07-14,0.00850634,0.27910835,1.0333688,0.008790187,0.28842187
2023-07-15,0.008586124,0.2795927,1.0332867,0.008871927,0.28889942
2023-07-16,0.008756069,0.28057572,1.0331925,0.0090467045,0.28988874
2023-07-17,0.00891497,0.28150222,1.0330864,0.009209935,0.29081613
2023-07-18,0.009046026,0.28204164,1.032968,0.009344256,0.29134
2023-07-19,0.009006915,0.28218248,1.0328377,0.009302681,0.2914487
2023-07-20,0.00907411,0.28260794,1.0326955,0.009370793,0.29184797
2023-07-21,0.0090310145,0.2824079,1.0325418,0.0093249,0.29159796
2023-07-22,0.009090105,0.28225514,1.0323765,0.009384411,0.29139358
2023-07-23,0.00906442,0.28193843,1.0322003,0.009356298,0.29101694
2023-07-24,0.0090334425,0.28159052,1.0320138,0.009322637,0.2906053
2023-07-25,0.008900233,0.28060767,1.0318172,0.009183413,0.28953582
2023-07-26,0.0087506,0.27965102,1.0316111,0.009027216,0.2884911
2023-07-27,0.008667089,0.27924192,1.0313959,0.0089392,0.288009
2023-07-28,0.008736513,0.27957907,1.0311729,0.009008855,0.28829435
2023-07-29,0.008949383,0.2808432,1.0309421,0.009226296,0.28953308
2023-07-30,0.008980468,0.28138047,1.0307046,0.00925621,0.29002017
2023-07-31,0.009034946,0.2816802,1.0304607,0.009310156,0.29026037
2023-08-01,0.008967942,0.28126222,1.0302111,0.009238873,0.28975946
2023-08-02,0.008871606,0.28067854,1.0299562,0.009137365,0.2890866
2023-08-03,0.008883309,0.2809571,1.0296955,0.009147103,0.28930026
2023-08-04,0.008905959,0.28124917,1.0294293,0.009168056,0.28952613
2023-08-05,0.009025789,0.28140974,1.029157,0.009288955,0.28961483
2023-08-06,0.008960296,0.28108978,1.0288783,0.009219055,0.2892072
2023-08-07,0.008933569,0.28081423,1.0285922,0.009189,0.28884333
2023-08-08,0.00886978,0.28046152,1.0282986,0.009120783,0.2883982
2023-08-09,0.0088386675,0.28016382,1.0279964,0.009086119,0.2880074
2023-08-10,0.008939657,0.2806766,1.0276856,0.009187157,0.28844732
2023-08-11,0.009013052,0.28096065,1.0273657,0.009259701,0.28864932
2023-08-12,0.0090697715,0.28097215,1.0270361,0.009314982,0.28856853
2023-08-13,0.00911711,0.28109357,1.0266968,0.009360507,0.28859785
2023-08-14,0.009141506,0.2812192,1.0263476,0.0093823625,0.28862867
2023-08-15,0.009163897,0.28129867,1.0259885,0.0094020525,0.28860918
2023-08-16,0.009243914,0.28156683,1.0256191,0.009480735,0.28878033
2023-08-17,0.00920713,0.281199,1.0252401,0.009439519,0.2882965
2023-08-18,0.009183845,0.2809159,1.0248511,0.009412073,0.28789696
2023-08-19,0.009102357,0.28064382,1.0244526,0.0093249325,0.28750628
2023-08-20,0.0089172805,0.27974468,1.0240448,0.009131694,0.28647107
2023-08-21,0.008765843,0.2787753,1.0236282,0.008972964,0.28536227
2023-08-22,0.008757975,0.27851126,1.0232033,0.008961189,0.28497362
2023-08-23,0.008747427,0.27843437,1.0227704,0.00894661,0.28477442
2023-08-24,0.0087539535,0.27852914,1.0223304,0.0089494325,0.2847488
2023-08-25,0.00874439,0.27869067,1.021884,0.008935751,0.28478953
2023-08-26,0.0087985005,0.27884355,1.0214317,0.008987067,0.28481963
2023-08-27,0.008672975,0.2783769,1.0209745,0.0088548865,0.28421572
2023-08-28,0.008579054,0.27778563,1.0205132,0.008755038,0.2834839
2023-08-29,0.008554871,0.27762526,1.0200484,0.008726383,0.2831912
2023-08-30,0.008667002,0.27798548,1.0195807,0.008836709,0.28342864
2023-08-31,0.008619091,0.27785322,1.0191107,0.008783807,0.2831632
2023-09-01,0.008638839,0.27779654,1.0186381,0.008799851,0.28297415
2023-09-02,0.008635153,0.27758238,1.0181631,0.008791994,0.28262413
2023-09-03,0.008695252,0.27754754,1.0176854,0.008849031,0.28245607
2023-09-04,0.008730206,0.2778011,1.0172048,0.008880407,0.28258058
2023-09-05,0.008777186,0.27815598,1.0167203,0.008923943,0.28280684
2023-09-06,0.008851984,0.27887326,1.0162317,0.008995666,0.28339985
2023-09-07,0.008977671,0.2797156,1.0157386,0.009118967,0.28411794
2023-09-08,0.009054971,0.28039366,1.0152407,0.009192974,0.28466704
2023-09-09,0.009095677,0.280658,1.0147372,0.009229722,0.28479412
2023-09-10,0.009077117,0.28059,1.0142285,0.00920627,0.28458238
2023-09-11,0.009160302,0.2806103,1.0137138,0.009285925,0.28445855
2023-09-12,0.009025486,0.27998272,1.0131932,0.009144561,0.2836766
2023-09-13,0.00902744,0.27980775,1.0126666,0.009141787,0.28335196
2023-09-14,0.009038507,0.27956998,1.0121338,0.009148179,0.28296223
2023-09-15,0.008967851,0.27925095,1.011595,0.009071833,0.28248885
2023-09-16,0.008927996,0.27872914,1.0110503,0.009026654,0.28180918
2023-09-17,0.0088963695,0.27877262,1.0105001,0.008989782,0.28169975
2023-09-18,0.008942954,0.27903315,1.0099443,0.009031886,0.28180796
2023-09-19,0.009084602,0.27975485,1.0093837,0.009169849,0.28237998
2023-09-20,0.00904967,0.27989092,1.0088185,0.009129475,0.28235915
2023-09-21,0.009109387,0.2803014,1.0082493,0.009184533,0.28261366
2023-09-22,0.009040098,0.28009683,1.007677,0.009109498,0.28224713
2023-09-23,0.008999464,0.27977443,1.0071023,0.009063381,0.28176147
2023-09-24,0.008931117,0.2795634,1.0065258,0.008989399,0.28138775
2023-09-25,0.00899457,0.27965838,1.0059485,0.0090480745,0.28132194
2023-09-26,0.009022449,0.27978888,1.0053713,0.009070911,0.28129172
2023-09-27,0.009006613,0.27980414,1.004795,0.009049799,0.28114578
2023-09-28,0.008973914,0.2796726,1.00422,0.009011785,0.28085282
2023-09-29,0.009033818,0.2798274,1.0036469,0.009066762,0.28084788
2023-09-30,0.009097757,0.28013644,1.0030758,0.00912574,0.28099808
2023-10-01,0.009206504,0.28074333,1.002507,0.009229584,0.28144714
2023-10-02,0.009346252,0.28146648,1.0019399,0.009364383,0.2820125
2023-10-03,0.0095019415,0.2823649,1.0013747,0.009515004,0.28275308
2023-10-04,0.009542972,0.2828498,1.0008105,0.0095507065,0.28307903
2023-10-05,0.009530466,0.28293282,1.0002472,0.009532822,0.28300276
2023-10-06,0.009594739,0.28301364,0.9996845,0.009591713,0.28292435
2023-10-07,0.009623202,0.28288302,0.9991218,0.009614751,0.2826346
2023-10-08,0.009543421,0.2820544,0.9985589,0.009529668,0.28164792
2023-10-09,0.009399489,0.28102964,0.9979956,0.009380648,0.28046635
2023-10-10,0.009320129,0.28032753,0.9974315,0.00929619,0.2796075
2023-10-11,0.00926402,0.2798431,0.9968665,0.009234992,0.27896622
2023-10-12,0.009197377,0.2794282,0.9963006,0.009163352,0.2783945
2023-10-13,0.009138073,0.279107,0.9957335,0.009099085,0.2779162
2023-10-14,0.0091210995,0.2789851,0.9951652,0.009077001,0.2776363
2023-10-15,0.009095234,0.27887166,0.99459594,0.009046082,0.2773646
2023-10-16,0.009105817,0.27903208,0.9940256,0.009051415,0.27736503
2023-10-17,0.009009583,0.27872652,0.99345464,0.008950612,0.27690214
2023-10-18,0.008963829,0.2784366,0.99288327,0.008900036,0.27645504
2023-10-19,0.008873804,0.27786714,0.99231213,0.008805583,0.27573094
2023-10-20,0.00875786,0.27710438,0.99174166,0.008685535,0.27481595
2023-10-21,0.008639676,0.27621925,0.99117285,0.008563411,0.27378103
2023-10-22,0.008541086,0.27561453,0.99060607,0.008460851,0.27302542
2023-10-23,0.008500753,0.27536115,0.9900424,0.008416106,0.27261922
2023-10-24,0.008435249,0.27510485,0.98948264,0.0083465325,0.27221146
2023-10-25,0.008617758,0.2759395,0.98892754,0.008522338,0.27288416
2023-10-26,0.00875266,0.27688658,0.988378,0.008650936,0.27366862
2023-10-27,0.008832034,0.2775025,0.9878347,0.008724589,0.2741266
2023-10-28,0.008977529,0.27832162,0.9872978,0.008863494,0.27478632
2023-10-29,0.009155877,0.27910185,0.9867677,0.009034724,0.2754087
2023-10-30,0.009148288,0.27914748,0.98624456,0.009022449,0.2753077
2023-10-31,0.009130528,0.2791927,0.9857282,0.009000219,0.27520812
2023-11-01,0.009238775,0.28010777,0.9852184,0.009102211,0.27596733
2023-11-02,0.009407778,0.28112498,0.98471487,0.009263979,0.27682793
2023-11-03,0.009529017,0.28184482,0.9842173,0.009378623,0.27739656
2023-11-04,0.009505027,0.28163207,0.9837254,0.009350337,0.27704862
2023-11-05,0.009368304,0.28053275,0.98323876,0.009211279,0.27583066
2023-11-06,0.00918371,0.27925363,0.9827571,0.009025357,0.2744385
2023-11-07,0.009003548,0.2781648,0.9822801,0.008844006,0.27323574
2023-11-08,0.008954562,0.2777542,0.9818075,0.008791656,0.27270114
2023-11-09,0.00894161,0.27744266,0.981339,0.008774751,0.27226532
2023-11-10,0.008947481,0.27727458,0.9808743,0.008776355,0.2719715
2023-11-11,0.008928959,0.27687418,0.9804133,0.008754071,0.27145115
2023-11-12,0.008869006,0.27647173,0.97995585,0.0086912345,0.27093008
2023-11-13,0.008660053,0.27535972,0.97950184,0.008482538,0.26971534
2023-11-14,0.008450938,0.27418697,0.9790514,0.008273903,0.26844314
2023-11-15,0.008296618,0.27304173,0.97860444,0.008119107,0.26719984
2023-11-16,0.0082331095,0.27276507,0.9781616,0.008053311,0.2668083
2023-11-17,0.008212548,0.2728172,0.97772294,0.008029596,0.26673964
2023-11-18,0.008210209,0.27301356,0.9772893,0.00802375,0.26681325
2023-11-19,0.008337711,0.27408177,0.9768613,0.0081447875,0.26773986
2023-11-20,0.008623846,0.27623528,0.97643965,0.008420665,0.26972708
2023-11-21,0.009067841,0.2789953,0.9760251,0.00885044,0.2723064
2023-11-22,0.0095147705,0.28158337,0.97561866,0.009282787,0.274718
2023-11-23,0.009769729,0.28332275,0.97522074,0.009527642,0.27630222
2023-11-24,0.009825071,0.28403887,0.97483236,0.009577798,0.27689028
2023-11-25,0.009917911,0.28445366,0.97445387,0.009664547,0.27718696
2023-11-26,0.009995361,0.28478625,0.9740856,0.009736338,0.2774062
2023-11-27,0.009948843,0.28436524,0.9737282,0.009687469,0.27689445
2023-11-28,0.010017505,0.2842417,0.9733814,0.009750853,0.27667558
2023-11-29,0.009888084,0.28362128,0.97304523,0.009621552,0.27597633
2023-11-30,0.009765144,0.28253165,0.97271967,0.009498748,0.27482408
2023-12-01,0.009596365,0.2811484,0.97240424,0.009331546,0.2733899
2023-12-02,0.009230966,0.2789831,0.9720989,0.008973411,0.27119914
2023-12-03,0.00894377,0.276965,0.9718032,0.008691585,0.26915547
2023-12-04,0.00871226,0.2756372,0.9715168,0.008464107,0.26778618
2023-12-05,0.008634696,0.27501625,0.9712394,0.008386357,0.26710662
2023-12-06,0.008616859,0.27488625,0.9709705,0.008366716,0.26690644
2023-12-07,0.008650569,0.2749283,0.9707099,0.008397194,0.26687562
2023-12-08,0.008691496,0.27522644,0.9704572,0.008434725,0.26709548
2023-12-09,0.008657281,0.27506343,0.9702119,0.008399397,0.2668698
2023-12-10,0.008479501,0.27423903,0.9699738,0.008224894,0.26600468
2023-12-11,0.008321777,0.2733149,0.9697424,0.00806998,0.26504505
2023-12-12,0.008275346,0.27288157,0.9695177,0.008023094,0.2645635
2023-12-13,0.008435993,0.2736638,0.96929944,0.008177004,0.26526216
2023-12-14,0.008552555,0.2743781,0.9690875,0.008288174,0.26589638
2023-12-15,0.008571737,0.2748091,0.9688823,0.008305005,0.26625767
2023-12-16,0.008781616,0.2760339,0.968684,0.008506611,0.26738963
2023-12-17,0.008995902,0.27740732,0.9684933,0.0087124705,0.26866713
2023-12-18,0.009274644,0.27924693,0.9683106,0.008980736,0.27039775
2023-12-19,0.0097001875,0.2817899,0.9681366,0.009391107,0.2728111
2023-12-20,0.009972507,0.2834197,0.96797216,0.009653109,0.2743424
2023-12-21,0.010099352,0.2843587,0.9678179,0.009774334,0.27520746
2023-12-22,0.01013585,0.28473786,0.9676744,0.009808202,0.27553353
2023-12-23,0.010094265,0.28453532,0.96754235,0.009766629,0.27529997
2023-12-24,0.010119295,0.28414163,0.96742237,0.009789632,0.27488497
2023-12-25,0.009866429,0.2829303,0.9673144,0.009543939,0.27368256
2023-12-26,0.009715259,0.28193375,0.9672191,0.009396784,0.27269173
2023-12-27,0.009583862,0.28101033,0.96713614,0.0092688985,0.27177525
2023-12-28,0.009356204,0.27963963,0.96706575,0.009048065,0.2704299
2023-12-29,0.009105421,0.27794465,0.9670078,0.008805013,0.26877466
2023-12-30,0.008854575,0.27647516,0.966962,0.008562038,0.26734096
2023-12-31,0.00876052,0.27556074,0.96692806,0.008470793,0.2664474
2024-01-01,0.008728245,0.27566925,0.96690565,0.00843939,0.26654616
2024-01-02,0.008779812,0.2760762,0.9668945,0.0084891515,0.26693657
2024-01-03,0.008874682,0.27649933,0.9668941,0.008580877,0.26734558
2024-01-04,0.009020759,0.2773327,0.96690404,0.008722208,0.2681541
2024-01-05,0.009082825,0.2780228,0.96692395,0.008782401,0.2688269
2024-01-06,0.009251693,0.2790749,0.9669533,0.008945955,0.2698524
2024-01-07,0.009290482,0.27952418,0.96699136,0.008983816,0.27029747
2024-01-08,0.009295506,0.27959964,0.9670379,0.008989107,0.27038345
2024-01-09,0.009366537,0.28023502,0.9670923,0.009058306,0.2710131
2024-01-10,0.009523099,0.2811963,0.9671542,0.009210305,0.27196017
2024-01-11,0.009573447,0.28146377,0.9672231,0.009259659,0.27223825
2024-01-12,0.009575126,0.2813004,0.9672989,0.009262009,0.27210158
2024-01-13,0.00961255,0.2813627,0.9673817,0.009299005,0.27218515
2024-01-14,0.009795629,0.2819865,0.96747166,0.009476994,0.27281395
2024-01-15,0.009869387,0.28261712,0.9675693,0.009549316,0.27345166
2024-01-16,0.009916087,0.2829807,0.967675,0.009595549,0.27383336
2024-01-17,0.009999201,0.2831485,0.96778935,0.00967712,0.2740281
2024-01-18,0.009948314,0.2825414,0.96791315,0.009629104,0.27347553
2024-01-19,0.009873352,0.28223708,0.9680468,0.0095578665,0.2732187
2024-01-20,0.009925909,0.28235993,0.9681909,0.009610175,0.2733783
2024-01-21,0.009797488,0.281998,0.968346,0.009487359,0.27307165
2024-01-22,0.00984278,0.28184456,0.9685124,0.009532855,0.27296996
2024-01-23,0.009621342,0.2810648,0.96869045,0.009320102,0.2722648
2024-01-24,0.009431857,0.27980995,0.9688803,0.00913834,0.27110234
2024-01-25,0.009138309,0.27812386,0.969082,0.008855771,0.2695248
2024-01-26,0.008976688,0.2774033,0.9692955,0.008701063,0.26888576
2024-01-27,0.008863909,0.27706215,0.9695206,0.008593743,0.26861748
2024-01-28,0.008845716,0.27692944,0.96975726,0.008578197,0.26855433
2024-01-29,0.008825398,0.276806,0.9700052,0.008560682,0.26850325
2024-01-30,0.00877213,0.2763579,0.97026396,0.008511282,0.2681401
2024-01-31,0.008835239,0.27687046,0.9705332,0.008574893,0.26871198
2024-02-01,0.0089132795,0.2775381,0.9708125,0.008653123,0.26943746
2024-02-02,0.008995718,0.2781459,0.97110134,0.0087357545,0.27010787
2024-02-03,0.009079797,0.27864632,0.97139925,0.008820108,0.27067682
2024-02-04,0.00918945,0.27917254,0.97170544,0.008929439,0.27127346
2024-02-05,0.009334679,0.28012717,0.97201943,0.009073489,0.27228904
2024-02-06,0.009417301,0.28095907,0.9723406,0.009156824,0.2731879
2024-02-07,0.009395575,0.2808804,0.972668,0.009138775,0.27320337
2024-02-08,0.009354307,0.28047246,0.9730013,0.009101753,0.27290007
2024-02-09,0.00930776,0.28020635,0.97334,0.0090596145,0.27273604
2024-02-10,0.00946576,0.28113535,0.97368354,0.009216654,0.27373686
2024-02-11,0.009502104,0.28172708,0.9740318,0.0092553515,0.27441114
2024-02-12,0.009639195,0.28273764,0.974385,0.009392288,0.27549532
2024-02-13,0.009668847,0.28306106,0.9747435,0.009424645,0.27591193
2024-02-14,0.009678723,0.28306127,0.9751076,0.009437797,0.2760152
2024-02-15,0.009605057,0.2824655,0.9754778,0.00936952,0.2755388
2024-02-16,0.009547988,0.28166306,0.9758547,0.009317449,0.27486223
2024-02-17,0.009319428,0.28018793,0.97623885,0.009097988,0.27353033
2024-02-18,0.009012353,0.2783243,0.9766306,0.00880174,0.27182004
2024-02-19,0.008957097,0.27794012,0.9770305,0.008751357,0.271556
2024-02-20,0.0088695865,0.27746466,0.9774387,0.008669477,0.27120468
2024-02-21,0.00879072,0.27697918,0.97785544,0.008596053,0.2708456
2024-02-22,0.008697499,0.27661416,0.97828084,0.008508597,0.27060634
2024-02-23,0.00874334,0.2769989,0.97871524,0.0085572405,0.27110305
2024-02-24,0.008756148,0.2770817,0.9791582,0.008573654,0.2713068
2024-02-25,0.008821117,0.27740267,0.9796099,0.008641253,0.2717464
2024-02-26,0.008771893,0.27745146,0.9800701,0.008597069,0.27192187
2024-02-27,0.008762151,0.2776126,0.9805385,0.008591626,0.27220982
2024-02-28,0.008811833,0.27784193,0.98101497,0.008644541,0.2725671
2024-02-29,0.00873109,0.27739942,0.9814988,0.008569554,0.2722672
2024-03-01,0.008665058,0.2770528,0.9819896,0.008508997,0.27206296
2024-03-02,0.00864818,0.27672267,0.98248696,0.008496724,0.27187642
2024-03-03,0.008791034,0.27720082,0.98299026,0.008641501,0.2724857
2024-03-04,0.008896312,0.27805924,0.9834987,0.008749511,0.2734709
2024-03-05,0.008897588,0.27821854,0.98401165,0.00875533,0.27377027
2024-03-06,0.008771719,0.27764785,0.98452824,0.008636005,0.27335215
2024-03-07,0.008666752,0.27717444,0.9850477,0.008537164,0.27303004
2024-03-08,0.008697257,0.27742755,0.9855695,0.008571751,0.27342412
2024-03-09,0.008801665,0.2781574,0.9860926,0.008679257,0.27428898
2024-03-10,0.008824373,0.27822843,0.9866169,0.008706275,0.27450487
2024-03-11,0.008859148,0.27814308,0.98714185,0.008745236,0.27456668
2024-03-12,0.0088514965,0.27789992,0.9876677,0.008742337,0.27447277
2024-03-13,0.008832335,0.27759913,0.98819447,0.008728064,0.2743219
